Target_LogP,Target_QED,Target_MW,Generated_SMILES
1.2910000085830688,0.6430000066757202,0.9039999842643738,
2.0169999599456787,1.6419999599456787,2.0739998817443848,
1.6770000457763672,1.784999966621399,1.8359999656677246,CCCCI
1.6130000352859497,1.4989999532699585,2.1480000019073486,CNC=CC=CC(C)SCC
1.1510000228881836,1.0,1.850000023841858,C(C)NSS[PH1][H]
2.5350000858306885,1.8559999465942383,1.7669999599456787,CCC=CC=CC(O)=CC=CC=CC=C=C[H]
1.3200000524520874,0.28600001335144043,0.6819999814033508,CC=CNNCF
1.434999942779541,0.28600001335144043,0.6949999928474426,
1.5499999523162842,1.3569999933242798,1.7309999465942383,C1=CC=CC1
2.546999931335449,1.8559999465942383,2.0160000324249268,
1.2569999694824219,0.7139999866485596,1.2660000324249268,C1CCC1=NS#N
1.6770000457763672,1.1419999599456787,1.1460000276565552,CCC=CC=CC=NNS
1.350000023841858,0.8569999933242798,1.3220000267028809,
1.315999984741211,1.284999966621399,1.3079999685287476,C1=2N[PH1]1=PN=2
1.8300000429153442,1.0709999799728394,1.406000018119812,N=N[PH1]#CCCCNCCCC=CC=CC=CN[NH1]I
1.88100004196167,1.0,1.4049999713897705,
2.5769999027252197,0.21400000154972076,1.9079999923706055,BrC([PH1])N=N
2.0929999351501465,1.6419999599456787,2.065000057220459,C=C=C
1.774999976158142,1.2139999866485596,1.281000018119812,
0.7770000100135803,0.7139999866485596,1.4880000352859497,CC(C)S#N
1.3969999551773071,1.6419999599456787,1.8509999513626099,NC=CC1=C=C1
1.9950000047683716,0.07100000232458115,2.0510001182556152,O1N=P1C#S[H]
1.5920000076293945,0.42800000309944153,1.656000018119812,[H][NH1]
1.6469999551773071,0.07100000232458115,1.7309999465942383,CCNCCC=CI
1.1080000400543213,0.6430000066757202,1.2380000352859497,CCCC=CC(O)=CSI
1.5540000200271606,0.8569999933242798,1.4889999628067017,CCC(S[H])[PH1]=PCl
1.0529999732971191,0.0,1.753000020980835,O
1.3669999837875366,1.3569999933242798,2.1059999465942383,
1.2860000133514404,0.6430000066757202,3.128000020980835,CC=CC=C([H])N(S)[PH1][PH1](O)[NH1]OC(O)=CO
1.5959999561309814,1.1419999599456787,1.7949999570846558,C1#CN1F
1.1169999837875366,0.28600001335144043,1.6410000324249268,C1CCN=N1
2.0840001106262207,1.5709999799728394,2.687999963760376,C=N
1.3630000352859497,0.8569999933242798,2.2669999599456787,
2.0460000038146973,1.9279999732971191,1.7949999570846558,O
1.0490000247955322,0.7850000262260437,1.9620000123977661,
1.430999994277954,1.0709999799728394,2.0160000324249268,
1.7280000448226929,1.8559999465942383,1.8839999437332153,P
0.8619999885559082,0.14300000667572021,1.3910000324249268,NCCCF
2.2760000228881836,0.6430000066757202,1.753999948501587,
1.7699999809265137,1.2139999866485596,1.6990000009536743,C=[PH1]Br
1.0609999895095825,1.3569999933242798,2.115000009536743,
1.6050000190734863,0.28600001335144043,2.3239998817443848,CO
1.4989999532699585,1.7139999866485596,1.5169999599456787,
1.9149999618530273,1.8559999465942383,1.9210000038146973,O=C([PH1])F
1.8589999675750732,0.9279999732971191,2.0880000591278076,CN[PH1]#CS=NI
2.01200008392334,2.7850000858306885,2.7950000762939453,C=C[NH1]NCOC=S#P
1.0609999895095825,0.5709999799728394,1.4800000190734863,C1CCC=CCC(=O)C#CC1Cl
0.7730000019073486,0.7850000262260437,1.6690000295639038,CC([PH1])I
1.871999979019165,0.8569999933242798,1.0709999799728394,
1.277999997138977,1.9279999732971191,2.1059999465942383,C1#CON1COCl
1.8259999752044678,1.3569999933242798,1.9630000591278076,
1.7239999771118164,1.6419999599456787,1.7640000581741333,C1=S(C)CCC1(C)[NH1][NH1]OCC=CC=C=C=SOC=CC#C
1.5369999408721924,1.6419999599456787,1.5299999713897705,C1CC=CC=CC=C1O
