Target_LogP,Target_QED,Target_MW,Generated_SMILES
1.2910000085830688,0.6430000066757202,0.9039999842643738,O=C(O)C1C=CC=CC1=O
2.0169999599456787,1.6419999599456787,2.0739998817443848,CCOC1=NC=C2C(=C1)CC3C(N)C2CC3
1.6770000457763672,1.784999966621399,1.8359999656677246,CCCNCCNCCCC1=C[NH1]C=N1
1.6130000352859497,1.4989999532699585,2.1480000019073486,COC1=NSN=C1C2=NCCC(CC2)CNC
1.1510000228881836,1.0,1.850000023841858,CC=1ON=C(O)C=1C2CN3CCC2C3
2.5350000858306885,1.8559999465942383,1.7669999599456787,CC(C)(C)C1=CC=C(C)C=C1OCC
1.3200000524520874,0.28600001335144043,0.6819999814033508,CC=C(O)C(C)(C)N
1.434999942779541,0.28600001335144043,0.6949999928474426,CC(=O)C(C)(C)CCN
1.5499999523162842,1.3569999933242798,1.7309999465942383,CC=C1C2=C(C=N1)NC2=O
2.546999931335449,1.8559999465942383,2.0160000324249268,CCCCC1C=CC2=CC(CO2)=C1OC
1.2569999694824219,0.7139999866485596,1.2660000324249268,CCCC(N)C(C)(N)C(=O)O
1.6770000457763672,1.1419999599456787,1.1460000276565552,O=C(O)C1=CC=CC=C1CN
1.350000023841858,0.8569999933242798,1.3220000267028809,CSCCC(C)(C)NC(=O)O
1.315999984741211,1.284999966621399,1.3079999685287476,C=1NCC=C(CCNCCO)N=1
1.8300000429153442,1.0709999799728394,1.406000018119812,CC1=NC(N)=CC=C1C(C)(C)C
1.88100004196167,1.0,1.4049999713897705,C1=CC=C(N2CCCN2)C=C1O
2.5769999027252197,0.21400000154972076,1.9079999923706055,C=C1C=C(Cl)C=CC(Cl)(Cl)C1
2.0929999351501465,1.6419999599456787,2.065000057220459,CC=NOC(CCN1C2CCC1CC2)C=S
1.774999976158142,1.2139999866485596,1.281000018119812,CC1=CC=C(C2=NCCN2)C=C1
0.7770000100135803,0.7139999866485596,1.4880000352859497,CNC(=O)CC1=CC=2[NH1]C=NC=2C1=O
1.3969999551773071,1.6419999599456787,1.8509999513626099,CC(C)N(C(=O)CS1CCN=C1)C
1.9950000047683716,0.07100000232458115,2.0510001182556152,CC(C)COP(=O)(O)CCC(C)CC(=O)O
1.5920000076293945,0.42800000309944153,1.656000018119812,CN(C)C(=O)C=CCCC1=CC=CC=C1
1.6469999551773071,0.07100000232458115,1.7309999465942383,CSC1=NC(O)=NC(N)=C1Cl
1.1080000400543213,0.6430000066757202,1.2380000352859497,CC(C)OC(=O)N(C)C(=O)O
1.5540000200271606,0.8569999933242798,1.4889999628067017,NCCCCCCC(=O)OCC
1.0529999732971191,0.0,1.753000020980835,C1C(C)(C(=O)O)CC1C2CCC(=O)N2C
1.3669999837875366,1.3569999933242798,2.1059999465942383,CC(N)C1=NC=CC=C1I
1.2860000133514404,0.6430000066757202,3.128000020980835,COC(=O)C(O)CC=C(O)C=C(I)C=C
1.5959999561309814,1.1419999599456787,1.7949999570846558,CCCC(N)C(=O)CCCCC(C)C
1.1169999837875366,0.28600001335144043,1.6410000324249268,CCOC(=O)CCCCCC(N)=O
2.0840001106262207,1.5709999799728394,2.687999963760376,NC(CC1=C2C=CC=C1)=NN(Cl)N=C2Cl
1.3630000352859497,0.8569999933242798,2.2669999599456787,N1C(CS)CC=CC=CC1S(N)(=O)=N
2.0460000038146973,1.9279999732971191,1.7949999570846558,CC(=O)NC=CC=C(C1=CC=CC=C1)N
1.0490000247955322,0.7850000262260437,1.9620000123977661,CC=NC=C(NCCNC(=O)O)CN=CC
1.430999994277954,1.0709999799728394,2.0160000324249268,CCOC(=O)C(C1)C=C(CN)C(O)=N1
1.7280000448226929,1.8559999465942383,1.8839999437332153,COCC1CCC(O)=NN1C=CO
0.8619999885559082,0.14300000667572021,1.3910000324249268,COC(=O)CCCCC(N)C(=O)O
2.2760000228881836,0.6430000066757202,1.753999948501587,CC=CC=C(NC(=O)C(C)(C)C)C=O
1.7699999809265137,1.2139999866485596,1.6990000009536743,O=C(C1)CCCN(CC(=O)O)CC1
1.0609999895095825,1.3569999933242798,2.115000009536743,N1C(=O)C=CC=C(S(N)(=O)=O)S(F)C1
1.6050000190734863,0.28600001335144043,2.3239998817443848,O=C(O)C(=O)NC1=CC=C(Cl)C(Cl)=C1
1.4989999532699585,1.7139999866485596,1.5169999599456787,COC1=CC(C)=NC(C(=O)O)C=C1
1.9149999618530273,1.8559999465942383,1.9210000038146973,CCCCN(CC)NC(=O)OC(C)(C)C
1.8589999675750732,0.9279999732971191,2.0880000591278076,O=C(O)C(=O)NC1=CC=C(Cl)C=C1Cl
2.01200008392334,2.7850000858306885,2.7950000762939453,NS(=O)(=O)OC1=CC=C(Br)C=C1Cl
1.0609999895095825,0.5709999799728394,1.4800000190734863,NC1=NC=NC2=NC(N)=NC(N)=C21
0.7730000019073486,0.7850000262260437,1.6690000295639038,CC1=CN=CC=N1
1.871999979019165,0.8569999933242798,1.0709999799728394,C1=CC=C(C2=NCCN2)C=C1
1.277999997138977,1.9279999732971191,2.1059999465942383,NS(=O)(=O)OC1=CC=C(C(=O)O)C=C1
1.8259999752044678,1.3569999933242798,1.9630000591278076,CC(=O)NC=CC=CCCC(N)=O
1.7239999771118164,1.6419999599456787,1.7640000581741333,CCC(C)C1(N)CCC=CC=C1C(N)=N
1.5369999408721924,1.6419999599456787,1.5299999713897705,C1OC=CC=C1C2=NCCN2C
1.9830000400543213,1.3569999933242798,1.4179999828338623,CCCC(C)CC(=O)NCCC
1.9529999494552612,1.4279999732971191,1.7949999570846558,CCC1CN=C(N)C(O2)=C(O)C=CC12
1.8170000314712524,1.4279999732971191,1.4479999542236328,CCCCCCCNC(=O)NCC
2.0339999198913574,1.1419999599456787,1.225000023841858,CC1=CC=C(C2=NCCN2)C=C1
2.2290000915527344,1.9989999532699585,2.0320000648498535,CC(C)(C)CC1=CC=CN=C1CCNCC
1.0740000009536743,1.0709999799728394,1.4470000267028809,NC1=NC=NC2=NN=C(S)N12
1.9780000448226929,1.784999966621399,1.7669999599456787,C=C1C=C1CCOCCN(CCC)C
1.4600000381469727,1.2139999866485596,1.4479999542236328,COP(=O)OCCCC1CN1
1.5449999570846558,0.42800000309944153,1.0570000410079956,CC(=O)C1=CC=CC(=C1)O
2.313999891281128,1.0,1.4950000047683716,C=CC(C1)=C(O)C=CC=C1C(C)C
1.5199999809265137,1.9989999532699585,2.1070001125335693,C1OC=CC(C)=NCOSC(=O)N1
1.7359999418258667,1.284999966621399,2.125999927520752,CC=C(Cl)C=NC(N)=CC(=O)C=CC=CO
2.505000114440918,1.6419999599456787,1.434000015258789,CCCC1=CC=CC(CC)=C1O
1.9190000295639038,1.6419999599456787,2.119999885559082,CNCCN(C1=CC=CC(Cl)=C1)N(C)C
1.49399995803833,1.0,1.5449999570846558,O1C=CC=C(O)C(Cl)=C1N=O
1.4390000104904175,1.7139999866485596,1.4329999685287476,COC1=CC=CC(=C1)N(CCN)O
2.0,1.4279999732971191,1.753999948501587,CC1=CC=CC=C1C(N)CC2=CC=CN=C2
1.5410000085830688,1.3569999933242798,1.8639999628067017,CC1=CC=CC=C1C(O)=NC(=O)N(C)C
1.5160000324249268,1.9989999532699585,1.8639999628067017,NC=NC(C1=CC=CC=C12)=NSC=N2
1.2480000257492065,1.0709999799728394,1.4329999685287476,CC=C(NC(=O)CCC)C=O
1.753000020980835,1.6419999599456787,1.7669999599456787,CCC(C)CNC(=O)N1CCCCC1
1.281999945640564,0.5709999799728394,2.4760000705718994,NC=NC(O)=CC=CC=C(Br)C(=O)NO
1.8930000066757202,0.8569999933242798,1.8220000267028809,CN1CCCC1C=C2C(O)=C(Cl)C=C2
1.6089999675750732,0.14300000667572021,0.6669999957084656,CC1CC=CC(C)=N1
1.9950000047683716,1.1419999599456787,1.600000023841858,CC1=CC=CC=C1C=C2C(=O)OCC2
1.6729999780654907,1.1419999599456787,1.6419999599456787,CCCC=C1CNCCC1N
1.753000020980835,1.6419999599456787,1.6419999599456787,COC1=CC=CC2[NH1]C(O)=NC(C)=C2C1
1.1169999837875366,0.7139999866485596,1.1549999713897705,N1C=NC(C2=NC=NS2)=C1
1.6640000343322754,0.9279999732971191,1.2100000381469727,CS(=O)(=O)OC1=CC=CC=C1
2.2330000400543213,1.8559999465942383,1.878999948501587,CNC1CCCC1COC2=CC=CC=C2
2.2880001068115234,2.071000099182129,1.8209999799728394,C=CC1=CC(Cl)=CC(C(C)C)=NC1
1.4859999418258667,0.8569999933242798,1.003000020980835,CC1C(C)(C)N=C(N)C1C(=O)O
1.430999994277954,1.9279999732971191,2.1429998874664307,CC(=O)NC1=CC=C(S(N)(=O)=O)C=C1F
1.753000020980835,1.2139999866485596,0.8769999742507935,C1CC=CC=CC1C(=O)O
0.593999981880188,0.6430000066757202,1.906000018119812,CNC(=O)C=CN=C(S(N)(=O)=O)N
1.680999994277954,1.6419999599456787,1.8509999513626099,CC(=O)C=CC=C1NCCCC1N
1.9700000286102295,1.4279999732971191,1.309000015258789,CCCCC1=CC=C2C(=C1)OCO2
2.186000108718872,1.284999966621399,1.7929999828338623,CN1CCCC1C(C)NCCC(C)C
1.7359999418258667,1.7139999866485596,1.7170000076293945,CC1=CC=CC(NCC2CCOC2C1)N
1.9830000400543213,1.5709999799728394,1.652999997138977,CC(C)CS1C(C)=NC2=NC=CN21
1.5959999561309814,1.784999966621399,1.753000020980835,CCNC(=O)C1=CC=C(O)C=C1C(=O)O
0.8920000195503235,0.7850000262260437,1.809000015258789,CCCC(=O)N(C)C(=O)N1CCNCC1
2.450000047683716,1.5709999799728394,2.061000108718872,C1=CC(C)=C(Cl)C(Cl)=CC=N1
1.944000005722046,0.7850000262260437,2.0739998817443848,CCOC(=O)C=CC1CCCCC1N(C)C
1.6299999952316284,0.5,1.5779999494552612,CC(=S1)NCCC2C1C=C(O)O2
0.8870000243186951,0.5,1.6690000295639038,CCNC1=NC=C(O)N=NN(C)NC1O
2.007999897003174,1.8559999465942383,1.809000015258789,CCCC(C)(N)CC1=CC=C(O)C(O)=C1
1.3760000467300415,1.4279999732971191,1.475000023841858,CCC=C(O)C(=O)C=C(O)N=C[NH1]
1.7580000162124634,1.6419999599456787,1.628000020980835,COC=C1C=C(C=CC(C)=O)C=C1O
1.8550000190734863,2.1419999599456787,1.9539999961853027,CC(N)CNC(=C)C1=CC(Cl)=CC=C1
1.2569999694824219,1.0,1.2239999771118164,CC(C)N1C=NC(C(=O)O)C1
1.4859999418258667,0.21400000154972076,0.19499999284744263,CCCCCN
0.7089999914169312,1.7139999866485596,2.75600004196167,NCC=C1N(C2COC(CO)S2)C(=O)[NH1]C1Br
1.281999945640564,1.1419999599456787,1.809000015258789,COC(=O)C(C)C(=O)NCCC(C)(N)O
1.8040000200271606,2.071000099182129,2.121000051498413,CC=C1C(C)=CC(NC(=O)N)C=C1Cl
1.2569999694824219,0.14300000667572021,1.4880000352859497,COC(=O)C1=CC(O)=C(O)C=C1F
1.5199999809265137,1.7139999866485596,1.3830000162124634,CC1CC=NC(O2)=NC(C)=NC12
2.3010001182556152,0.9279999732971191,1.5429999828338623,CCCCCCCCC(=O)OC
1.9869999885559082,2.2130000591278076,2.5859999656677246,CNCC1C(=O)C2=CC(Br)=CC=C2C1=O
1.7359999418258667,0.7850000262260437,1.4889999628067017,C=1NCCCCC=1CC(C)(C)N=C
1.8980000019073486,0.5,0.9319999814033508,O=CC1=CC=CC=C1CC
1.3289999961853027,0.9279999732971191,1.8359999656677246,CC(C)CCC(N)C(=O)C1CCOC1=O
2.007999897003174,1.1419999599456787,1.5180000066757202,NC1=CC=C(CN2CCCC)C2C=C1
1.5069999694824219,0.5709999799728394,1.2100000381469727,C1C=C(C2NCCN2C)NC1
1.24399995803833,1.7139999866485596,2.2269999980926514,CCN1C(=O)C(CC2=CC=CC=C2)C(=O)O1
1.774999976158142,0.5,2.0869998931884766,CSC1=CC=C(C(=O)C(=O)O)C=C1O
1.812999963760376,2.1419999599456787,1.8650000095367432,CCC1=NOC(C2CN3CCC2CC3)=N1
1.6729999780654907,2.071000099182129,2.2929999828338623,NC=NC(O)=NC=C(Br)C1NCCC1
2.140000104904175,1.1419999599456787,1.5859999656677246,CCCCC(CC)C(=O)OC(C)C
2.259000062942505,1.8559999465942383,2.3489999771118164,CC1CC(C)(C)C(O)=NSC=C1O
2.2709999084472656,1.5709999799728394,1.7960000038146973,CCC1C=C(C2=NCCN23)C=CC=C3C1
2.055000066757202,1.3569999933242798,1.7230000495910645,CCCCC1C=C[NH1]C2=CC=C(O)C=C21
1.3370000123977661,0.6430000066757202,1.968000054359436,CCCOC1C(CC2(N)C(=O)O)CCC2C1
2.203000068664551,1.3569999933242798,1.600000023841858,C=CC1=C(NC2=CC=CC=C2CC)CC=N1
1.4859999418258667,1.784999966621399,1.809000015258789,C1OC2=CC=CC(=C2)C31CCNCC3N
1.8930000066757202,0.7139999866485596,1.1139999628067017,C1C=CC=C(C=CCNC=C)N1
1.4049999713897705,1.0,1.475000023841858,CNCC1CCC(C(=O)O)C=C1
2.0799999237060547,2.7130000591278076,2.3489999771118164,CC(C)(O)CC=CC1=C(C(C)C=2)N=C[NH1]C1=2
1.468999981880188,1.4989999532699585,1.6699999570846558,CC(C)(C(=O)O)C1CCOC(C=O)C1=O
1.7619999647140503,1.0,1.725000023841858,COC1=CC=C2C(=C1)C=3CCN(C)C2N=3
2.0799999237060547,0.14300000667572021,1.6330000162124634,CCCCOC(=O)C1=CC=CC=C1O
1.5670000314712524,1.0709999799728394,1.6419999599456787,COC1=CC=C(C2=NCCN2)C=C1O
1.2480000257492065,0.07100000232458115,1.1130000352859497,CCOC(=O)CC1CCCN1
1.6729999780654907,1.2139999866485596,2.003999948501587,CCOC(=O)C(O)=CC1=CC=C(O)C=C1C
2.1649999618530273,0.14300000667572021,0.9049999713897705,CCCCCCCCCN
0.9890000224113464,0.0,0.5839999914169312,CC1CNCCC1C=O
1.809000015258789,1.1419999599456787,1.4190000295639038,CCOC=C1C=C(C(=O)CC)NC1
1.0870000123977661,1.0,2.253999948501587,CCC(CS)C(=O)NC(=O)C(O)CNC(=O)O
0.5009999871253967,0.14300000667572021,1.7940000295639038,CC(N)C(=O)N1C(C(=O)O)C1C(=O)O
1.9149999618530273,1.3569999933242798,1.3919999599456787,CC(C)(C)C(O)C1=CC=C(O)N=C1
2.365000009536743,0.5709999799728394,1.8070000410079956,C1=CC=C(C=C2CCCC2CNC)C1=S
