Target_LogP,Target_QED,Target_MW,Generated_SMILES
1.2910000085830688,0.6430000066757202,0.9039999842643738,CCCCCCCCCC#N
2.0169999599456787,1.6419999599456787,2.0739998817443848,C(C)CCCCCCOCCCC1=CC=CC=C1C
1.6770000457763672,1.784999966621399,1.8359999656677246,C1(C)CCCCCCOCCCCO1
1.6130000352859497,1.4989999532699585,2.1480000019073486,CCCCC(C)CC1(C)C=CC=C(C)C=C[NH1]1
1.1510000228881836,1.0,1.850000023841858,CCCCCCCCC1C=NCCO1
2.5350000858306885,1.8559999465942383,1.7669999599456787,CCCCCCCCCCOC1CCC(C)C=CC#CC=CC1(C)C=C
1.3200000524520874,0.28600001335144043,0.6819999814033508,CCCCCCCCCCOCCCC=CC=CC=C
1.434999942779541,0.28600001335144043,0.6949999928474426,CCCCCCCCCCOCCCC=CC=CC=NC=C1CNC=C1
1.5499999523162842,1.3569999933242798,1.7309999465942383,C1CCC2CCCCCC1C=CC=C2C
2.546999931335449,1.8559999465942383,2.0160000324249268,CCCCCCCCCCOCCCC=CC=CC[PH1]#N
1.2569999694824219,0.7139999866485596,1.2660000324249268,CCCCCCCCCCOC1CCC=C1CC=CC=C
1.6770000457763672,1.1419999599456787,1.1460000276565552,CCCCCCCC(O)C1CCC=C[NH1]CS=P2(C)C1C=N2
1.350000023841858,0.8569999933242798,1.3220000267028809,CCCCCCCCC1C=CC=C1
1.315999984741211,1.284999966621399,1.3079999685287476,CCCCCCCCC1COCCCC=C(C)CO1
1.8300000429153442,1.0709999799728394,1.406000018119812,CCCCC1CCCCC1C=CC=CC(C)C2=CC3=CC=C2C3
1.88100004196167,1.0,1.4049999713897705,CCC(C)CCCCOCCCC=CCl
2.5769999027252197,0.21400000154972076,1.9079999923706055,CCCCCCCCCCOCCCC=C=N
2.0929999351501465,1.6419999599456787,2.065000057220459,CCCCCC1CCCCOCCCC=C1C
1.774999976158142,1.2139999866485596,1.281000018119812,CCCC(C)CCC=CC=CC=C(C)C1C=CC=C1
0.7770000100135803,0.7139999866485596,1.4880000352859497,NCCCCCNC=CC=C(C)C=CCOC=CC=CC#CP
1.3969999551773071,1.6419999599456787,1.8509999513626099,CCCCCCCC
1.9950000047683716,0.07100000232458115,2.0510001182556152,CCCCCCCCC(C)CCCC(=O)S=NC=CC=CC=NCNC=CC#C
1.5920000076293945,0.42800000309944153,1.656000018119812,CCCC(C)CCCF
1.6469999551773071,0.07100000232458115,1.7309999465942383,C1CCCCCCCCN1
1.1080000400543213,0.6430000066757202,1.2380000352859497,CCCCCCCCC=CNCC=CCC=C(C)C=CC#N
1.5540000200271606,0.8569999933242798,1.4889999628067017,CCCCCCCCS
1.0529999732971191,0.0,1.753000020980835,CCCCCCCCCC=CCC=C(C1)C2=CC3=C1CCC=C3CNC2
1.3669999837875366,1.3569999933242798,2.1059999465942383,CCCCCC1CCCC1CC(C)C=C(C)C#CC
1.2860000133514404,0.6430000066757202,3.128000020980835,CCCCC(C)CCF
1.5959999561309814,1.1419999599456787,1.7949999570846558,CCCCCCCC(C)=C=NC=CC1=CC=C1Cl
1.1169999837875366,0.28600001335144043,1.6410000324249268,CCCCCCCCCC
2.0840001106262207,1.5709999799728394,2.687999963760376,CCCCCC(C)CCCCCCC=O
1.3630000352859497,0.8569999933242798,2.2669999599456787,CCCCCCCCCCOCCCC=CC=CC=C(C)O
2.0460000038146973,1.9279999732971191,1.7949999570846558,CCCCCCCCCCOCCC1C=C[NH1]C=NC=NC=N1
1.0490000247955322,0.7850000262260437,1.9620000123977661,CCCCCCCCCCOCCCC#CC=O
